rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
6399,3542117,K04987.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,12.5748872,0.0002383,-0.0002383,143.1278,0.0134,-0.0134,2454976.128,0.0134,-0.0134,0.0,,,,,,0.035,0.432,-0.035,3.549,0.362,-0.362,,,,731.0,103.0,-103.0,0.024352,0.001904,-0.002251,2.54701,11.44999,-0.95683,LS+MCMC,1.03,0.11,-0.12,0.0782,,,89.93,,,349.0,,,3.49,1.04,-0.96,27.7,13.8,-13.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3775,0.3402,q1_q17_dr25_koi,3.9258118,9.08259,7.8,1,93.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.8421,Mandel and Agol (2002 ApJ 580 171),,,003/003542/003542117/dv/kplr003542117-20160209194854_dvr.pdf,003/003542/003542117/dv/kplr003542117-001-20160209194854_dvs.pdf,3552.0,57.0,-71.0,4.867,0.045,-0.04,-0.1,0.1,-0.1,0.387,0.04,-0.044,0.406,0.042,-0.052,,,,q1_q17_dr25_stellar,290.72061,38.697578,14.94,16.576,15.153,14.239,13.789,12.431,11.748,11.574,0.031,19.3813442,1.3e-06,38.696534,2.5e-05,-1.258,0.056,-3.766,0.089,2e-05,0.00016,-8e-05,0.00021,-0.74,0.49,2.13,0.34,2.25,0.36,-2.3,0.42,-3.18,0.53,3.92,0.54
7015,10130646,K05765.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,390.40832,0.01843,-0.01843,265.436,0.0412,-0.0412,2455098.436,0.0412,-0.0412,0.0,,,,,,0.0407,0.416,-0.0406,7.916,0.923,-0.923,,,,251.9,34.9,-34.9,0.014418,0.001379,-0.000869,6.91369,3.4272,-6.63271,MCMC,0.63,0.14,-0.11,0.7839,,,89.95,,,115.0,,,0.04,0.03,-0.01,382.0,189.0,-189.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3787,0.336,q1_q16_koi,,,8.5,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,010/010130/010130646/dv/kplr010130646-20130815195353_dvr.pdf,010/010130/010130646/dv/kplr010130646-001-20130826182306_dvs.pdf,3659.0,88.0,-85.0,4.858,0.08,-0.11,-0.3,0.2,-0.1,0.4,0.09,-0.07,0.42,0.1,-0.07,,,,stellar_q1_q16,287.42953,47.127609,13.974,15.48,14.064,13.329,12.811,11.613,11.038,10.8,0.007,19.162002,2.2e-05,47.12745,0.00023,1.25,0.79,-0.58,0.85,-0.00062,0.00034,-5e-05,0.00037,0.1,0.32,-1.51,0.59,1.51,0.31,-0.15,0.32,-2.21,0.55,2.22,0.42
7071,11722217,K05930.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,302.77571,0.008656,-0.008656,323.5739,0.0207,-0.0207,2455156.574,0.0207,-0.0207,0.0,,,,,,0.1265,0.3335,-0.1262,3.183,0.962,-0.962,,,,1106.0,237.0,-237.0,0.03016,0.00322,-0.004325,84.63956,44.42469,-84.01967,MCMC,1.0,0.33,-0.17,0.5874,,,89.95,,,106.0,,,0.03,0.03,-0.01,743.0,195.0,-195.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2806,0.43,q1_q16_koi,,,7.1,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,011/011722/011722217/dv/kplr011722217-20130815195353_dvr.pdf,011/011722/011722217/dv/kplr011722217-001-20130826182306_dvs.pdf,3358.0,79.0,-72.0,4.944,0.06,-0.14,0.0,0.1,-0.1,0.303,0.1,-0.05,0.294,0.11,-0.07,,,,stellar_q1_q16,296.2525,49.886559,15.755,17.553,16.12,14.985,14.416,13.096,12.459,12.352,0.228,19.750138,4.1e-05,49.88638,0.00045,-1.0,1.4,-0.6,1.6,0.001,0.0013,0.001,0.0016,-0.3,1.9,-1.2,2.0,1.3,2.7,-0.3,1.6,-1.3,1.6,1.4,2.2
7348,6592335,K04777.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,48.5023669,0.0004934,-0.0004934,168.2091,0.00775,-0.00775,2455001.209,0.00775,-0.00775,0.0,,,,,,30.612,33.82,-28.61,1.053,0.323,-0.323,,,,740.0,141.0,-141.0,29.631954,33.78497,-28.60597,478.4552,392.22278,-218.99263,MCMC,906.03,161.8,-161.8,0.1704,,,85.37,,,192.0,,,0.32,0.15,-0.12,390.0,160.0,-160.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3112,0.4029,q1_q16_koi,,,5.5,2,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,006/006592/006592335/dv/kplr006592335-20130815195353_dvr.pdf,006/006592/006592335/dv/kplr006592335-001-20130826182306_dvs.pdf,3396.0,50.0,-50.0,4.991,0.06,-0.06,-0.1,0.1,-0.1,0.28,0.05,-0.05,0.28,0.05,-0.05,,,,stellar_q1_q16,287.26215,42.03231,15.896,17.623,16.182,15.156,14.621,13.221,12.671,12.449,0.775,19.150796,3.9e-05,42.03216,0.00045,-0.5,1.5,-0.6,1.6,0.0004,0.0011,0.0002,0.0011,0.6,1.1,-1.3,1.2,1.4,1.1,0.5,1.0,-1.6,1.1,1.6,1.0
7694,7605600,K06893.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS,3.326193904,4.12e-07,-4.12e-07,133.329774,0.000104,-0.000104,2454966.33,0.000104,-0.000104,0.0,,,,,,0.001,0.146,-0.001,2.08375,0.00683,-0.00683,,,,178470.0,347.0,-347.0,0.386166,0.000165,-0.001869,8.28627,0.08698,-0.38237,LS+MCMC,14.72,1.26,-1.44,0.031,,,90.0,,,521.0,,,17.41,4.25,-3.97,16.923,0.178,-0.178,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3976,0.3142,q1_q17_dr25_koi,449.32178,3452.277,502.0,1,196.0,1.0,q1_q17_dr25_tce,01010101010101010000000000000000,0.1948,Mandel and Agol (2002 ApJ 580 171),,,007/007605/007605600/dv/kplr007605600-20160209194854_dvr.pdf,007/007605/007605600/dv/kplr007605600-001-20160209194854_dvs.pdf,3520.0,47.0,-47.0,4.906,0.035,-0.032,-0.2,0.1,-0.1,0.349,0.03,-0.034,0.358,0.038,-0.041,,,,q1_q17_dr25_stellar,291.15067,43.285301,14.888,16.514,15.085,14.191,13.693,12.394,11.755,11.555,0.0,19.410042549,3.9e-08,43.28540056,4.1e-07,-0.0845,0.0015,0.362,0.0015,0.035,0.071,0.002,0.098,-0.025,0.067,-0.002,0.067,0.025,0.067,0.151,0.079,0.632,0.085,0.65,0.089
7844,5951140,K06635.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,KIC_OFFSET,0.52740121,1.016e-05,-1.016e-05,131.6718,0.0146,-0.0146,2454964.672,0.0146,-0.0146,0.0,,,,,,0.4309,0.2537,-0.3909,4.807,0.776,-0.776,,,,1316.0,433.0,-433.0,0.033391,0.001223,-0.003461,0.06427,0.00706,-0.0008,MCMC,1.49,0.19,-0.18,0.0097,,,64.17,,,1027.0,,,263.23,87.78,-71.82,0.981,0.108,-0.108,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3234,0.4075,q1_q17_dr24_koi,35.07854,13.503964,31.1,1,2539.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,005/005951/005951140/dv/kplr005951140-20141002224145_dvr.pdf,005/005951/005951140/dv/kplr005951140-001-20141002224145_dvs.pdf,3582.0,52.0,-52.0,4.847,0.06,-0.06,-0.1,0.1,-0.1,0.41,0.05,-0.05,0.431,0.05,-0.05,,,,stellar_q1_q17,288.88849,41.246738,14.353,15.951,14.564,13.668,13.179,11.903,11.239,11.043,0.0,19.2592321,4.6e-06,41.24666,0.00014,0.01,0.19,-0.29,0.51,-9.2e-05,3.3e-05,-0.000321,8.9e-05,4.38,0.38,10.26,0.89,11.15,0.97,-0.001,0.073,0.167,0.072,0.167,0.073
7861,7671594,K06902.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,ALT_ROBO_ODD_EVEN_TEST_FAIL---EYEBALL---KIC_OFFSET---SIGNIF_OFFSET,0.705174384,9.4e-08,-9.4e-08,131.694866,0.000109,-0.000109,2454964.695,0.000109,-0.000109,0.0,,,,,,13.5485,1.068,-3.534,1.11196,0.00744,-0.00744,,,,375230.0,1728.0,-1728.0,13.434557,1.041306,-3.636066,818.96362,180.83362,-282.55469,MCMC,366.76,73.36,-73.35,0.0097,,,60.73,,,751.0,,,75.23,39.71,-29.89,27.82,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3618,0.3259,q1_q17_dr24_koi,214.49283,2272.7131,222.8,1,1891.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,007/007671/007671594/dv/kplr007671594-20141002224145_dvr.pdf,007/007671/007671594/dv/kplr007671594-001-20141002224145_dvs.pdf,3354.0,50.0,-50.0,5.031,0.06,-0.06,-0.1,0.1,-0.1,0.25,0.05,-0.05,0.245,0.05,-0.05,,,,stellar_q1_q17,287.63586,43.37077,15.815,17.588,16.119,15.055,14.508,13.133,12.581,12.371,0.0,19.175724468,2.1e-08,43.3711042,2.5e-07,0.01836,0.00084,1.2031,0.0009,0.0,0.62,-0.01,0.85,-0.001,0.067,0.012,0.067,0.012,0.067,-0.057,0.072,1.339,0.078,1.34,0.078
8082,2557350,K06276.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.96,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.09872834,2.533e-05,-2.533e-05,134.39281,0.00672,-0.00672,2454967.393,0.00672,-0.00672,0.0,,,,,,0.133,0.339,-0.133,1.89,0.237,-0.237,,,,248.0,30.0,-30.0,0.014297,0.000807,-0.001475,3.95008,18.00888,-1.61065,LS+MCMC,0.64,0.05,-0.06,0.0313,,,89.39,,,579.0,,,26.6,6.64,-6.55,12.61,5.7,-5.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.426,0.2631,q1_q17_dr25_koi,3.079318,7.869526,10.1,1,434.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4652,Mandel and Agol (2002 ApJ 580 171),,,002/002557/002557350/dv/kplr002557350-20160209194854_dvr.pdf,002/002557/002557350/dv/kplr002557350-001-20160209194854_dvs.pdf,3628.0,58.0,-65.0,4.842,0.044,-0.036,-0.2,0.1,-0.1,0.41,0.034,-0.041,0.427,0.036,-0.044,,,,q1_q17_dr25_stellar,286.81915,37.859009,15.87,17.408,16.029,15.211,14.774,13.527,12.925,12.718,0.533,19.121239,3.3e-05,37.85882,0.00043,-1.6,1.4,-0.7,1.5,0.00028,0.00035,0.0,0.00038,0.5,3.0,-1.2,2.5,1.3,2.5,0.3,3.0,-1.1,2.5,1.1,2.5
8231,10535858,K07338.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_KIC_POS---HALO_GHOST---EPHEM_MATCH,0.93370968,1.278e-05,-1.278e-05,131.5714,0.0109,-0.0109,2454964.571,0.0109,-0.0109,0.0,,,,,,0.848,0.007,-0.598,3.356,0.597,-0.597,,,,62.2,7.2,-7.2,0.008277,0.001611,-0.001324,0.0692,0.02073,-0.04421,LS+MCMC,0.38,0.03,-0.03,0.0143,,,54.82,,,865.0,,,131.85,26.13,-25.43,1.472,0.441,-0.441,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3775,0.3402,q1_q17_dr25_koi,3.8770034,8.618405,9.2,1,1444.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5973,Mandel and Agol (2002 ApJ 580 171),,,010/010535/010535858/dv/kplr010535858-20160209194854_dvr.pdf,010/010535/010535858/dv/kplr010535858-001-20160209194854_dvs.pdf,3615.0,43.0,-50.0,4.839,0.03,-0.033,-0.1,0.1,-0.1,0.42,0.029,-0.032,0.445,0.025,-0.038,,,,q1_q17_dr25_stellar,292.1669,47.755638,15.431,16.99,15.615,14.763,14.325,13.03,12.453,12.232,0.206,19.477809,3.5e-05,47.75562,0.00024,0.6,1.3,-0.09,0.86,0.000112,8.1e-05,9e-06,5.5e-05,-2.32,0.64,-1.33,0.68,2.67,0.66,-1.93,0.6,-1.44,0.71,2.41,0.65
8255,4544623,K06423.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,2.189097,3.323e-05,-3.323e-05,132.0841,0.0144,-0.0144,2454965.084,0.0144,-0.0144,0.0,,,,,,1.246,6.766,-0.1,5.768,0.645,-0.645,,,,3001.0,282.0,-282.0,0.313969,6.746787,-0.096236,0.02117,3.81511,-0.00105,LS+MCMC,13.92,1.3,-1.41,0.0248,,,44.59,,,647.0,,,41.37,11.35,-10.51,1.75,0.874,-0.874,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3976,0.3142,q1_q17_dr25_koi,5.8086767,28.17266,13.5,1,523.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.9192,Mandel and Agol (2002 ApJ 580 171),,,004/004544/004544623/dv/kplr004544623-20160209194854_dvr.pdf,004/004544/004544623/dv/kplr004544623-001-20160209194854_dvs.pdf,3624.0,58.0,-72.0,4.848,0.045,-0.036,-0.2,0.1,-0.1,0.406,0.038,-0.041,0.425,0.036,-0.044,,,,q1_q17_dr25_stellar,285.89905,39.690639,15.999,17.543,16.158,15.337,14.895,13.62,12.944,12.733,0.0,19.0599217,4.9e-06,39.690728,5.8e-05,-0.6,0.2,0.32,0.21,0.00243,0.00032,-0.00286,0.00036,-1.49,0.33,2.46,0.24,2.88,0.27,-0.53,0.5,0.96,0.29,1.1,0.34
8494,11918482,K07493.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,SIG_SEC_IN_ALT_MODEL_SHIFT---EYEBALL---CLEAR_APO---TOO_FEW_QUARTERS,0.94754848,3.841e-05,-3.841e-05,132.266431,0.000655,-0.000655,2454965.266,0.000655,-0.000655,0.0,,,,,,11.1936,4.498,-6.535,1.7347,0.0597,-0.0597,,,,11348.0,309.0,-309.0,10.292369,4.573212,-6.460325,44.54061,12.23694,-44.13213,MCMC,224.79,0.0,0.0,0.0106,,,29.22,,,622.0,,,35.37,0.0,0.0,12.83,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3398,0.3309,q1_q17_dr24_koi,7.0131936,14.008121,44.7,1,35.0,1.0,q1_q17_dr24_tce,10000000000000000000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,011/011918/011918482/dv/kplr011918482-20141002224145_dvr.pdf,011/011918/011918482/dv/kplr011918482-001-20141002224145_dvs.pdf,3246.0,0.0,0.0,5.087,0.0,0.0,0.0,,,0.2,0.0,0.0,0.178,0.0,0.0,,,,stellar_q1_q17,294.01917,50.216606,13.497,14.007,13.442,13.278,,14.874,14.248,13.885,,19.601662,1.5e-05,50.2163,0.00014,13.31,0.51,-1.12,0.51,,,0.0189,0.0096,11.952,0.069,-5.253,0.071,13.055,0.07,7.557,0.069,1.177,0.071,7.648,0.069
8531,6423922,K06705.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.413,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,0.9951412,1.014e-05,-1.014e-05,131.5268,0.0105,-0.0105,2454964.527,0.0105,-0.0105,0.0,,,,,,0.998,0.351,-0.02,5.588,0.513,-0.513,,,,101.7,7.3,-7.3,0.018188,0.338521,-0.006508,0.02164,0.02699,-0.00101,LS+MCMC,0.22,0.14,-0.01,0.0091,,,16.81,,,509.0,,,15.69,34.56,-1.02,1.042,0.433,-0.433,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4822,0.2103,q1_q17_dr25_koi,3.6612856,12.779973,17.6,1,1014.0,1.0,q1_q17_dr25_tce,01110111011101110000000000000000,0.6741,Mandel and Agol (2002 ApJ 580 171),,,006/006423/006423922/dv/kplr006423922-20160209194854_dvr.pdf,006/006423/006423922/dv/kplr006423922-001-20160209194854_dvs.pdf,3325.0,117.0,-25.0,5.364,0.012,-0.228,-0.94,0.35,-0.2,0.109,0.073,-0.002,0.101,0.064,-0.002,,,,q1_q17_dr25_stellar,284.2399,41.819042,15.673,16.728,15.649,15.22,,12.239,11.648,11.383,0.248,18.949314,2.8e-05,41.81855,0.00032,-0.5,1.1,-1.8,1.2,-6e-05,6.3e-05,3.5e-05,6.4e-05,-0.3,1.5,-0.1,1.3,0.3,1.1,-1.9,1.5,-1.2,1.0,2.2,0.94
8540,7185487,K06839.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,LPP_ALT_TOO_HIGH---TOO_FEW_QUARTERS,0.53482911,5.298e-05,-5.298e-05,131.7369,0.0532,-0.0532,2454964.737,0.0532,-0.0532,0.0,,,,,,0.3597,0.1315,-0.3595,0.996,0.216,-0.216,,,,704.0,110.0,-110.0,0.024733,0.002628,-0.002249,4.20711,2.77776,-3.99578,MCMC,0.54,0.14,-0.13,0.0072,,,84.8,,,753.0,,,75.82,49.91,-35.62,3.99,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.338,0.3292,q1_q17_dr24_koi,5.609909,7.7024612,9.8,1,164.0,1.0,q1_q17_dr24_tce,10000000000000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,007/007185/007185487/dv/kplr007185487-20141002224145_dvr.pdf,007/007185/007185487/dv/kplr007185487-001-20141002224145_dvs.pdf,3229.0,50.0,-50.0,5.08,0.06,-0.06,0.0,0.1,-0.1,0.201,0.05,-0.05,0.178,0.05,-0.05,,,,stellar_q1_q17,286.61896,42.778561,16.67,18.544,17.211,15.867,15.216,13.742,13.111,12.883,0.629,19.107935,4.5e-05,42.77872,0.00055,0.1,1.8,0.6,2.0,-0.0005,0.0011,0.0,0.0013,1.94,0.74,-4.4,0.55,4.81,0.59,1.5,0.74,-4.29,0.55,4.55,0.58
8594,5531953,K01681.04,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.9139549,0.0002121,-0.0002121,148.52144,0.00722,-0.00722,2454981.521,0.00722,-0.00722,0.0,,,,,,1.2,70.91,-5.452,3.271,0.426,-0.426,,,,584.4,64.0,-64.0,0.226556,70.89593,-5.444424,0.09017,84.9531,-0.78107,LS+MCMC,10.39,1.14,-1.38,0.1174,,,84.78,,,303.0,,,2.01,0.66,-0.64,13.18,6.6,-6.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4064,0.2898,q1_q17_dr25_koi,3.2788918,7.972139,11.8,4,59.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0965,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,005/005531/005531953/dv/kplr005531953-003-20160209194854_dvs.pdf,3638.0,72.0,-87.0,4.844,0.049,-0.055,-0.14,0.15,-0.15,0.42,0.046,-0.056,0.45,0.043,-0.059,,,,q1_q17_dr25_stellar,291.285,40.730049,15.855,17.402,16.014,15.192,14.74,13.465,12.847,12.58,0.008,19.419035,2.3e-05,40.7293,0.00029,1.43,0.92,-2.7,1.1,-0.001,0.00049,0.00032,0.00056,-0.16,0.98,-0.03,0.55,0.16,0.94,0.0,1.2,-0.28,0.54,0.28,0.58
8713,5513833,K06591.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,0.755101141,6.114e-06,-6.114e-06,131.8211,0.00811,-0.00811,2454964.821,0.00811,-0.00811,0.0,,,,,,0.523,0.004,-0.491,3.371,0.238,-0.238,,,,76.7,7.1,-7.1,0.008231,0.000215,-0.000747,0.14841,0.07373,-0.02863,LS+MCMC,0.19,0.02,-0.02,0.0092,,,71.5,,,680.0,,,50.92,20.28,-12.1,1.648,0.819,-0.819,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,3.565113,9.460423,13.4,1,1381.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.8368,Mandel and Agol (2002 ApJ 580 171),,,005/005513/005513833/dv/kplr005513833-20160209194854_dvr.pdf,005/005513/005513833/dv/kplr005513833-001-20160209194854_dvs.pdf,3256.0,39.0,-29.0,5.071,0.044,-0.044,0.0,0.1,-0.1,0.207,0.032,-0.023,0.184,0.036,-0.024,,,,q1_q17_dr25_stellar,284.33002,40.736401,15.237,17.132,15.659,14.425,13.804,12.419,11.848,11.575,0.0,18.955339,6.1e-05,40.73428,0.00075,0.2,2.5,-7.6,2.7,-6e-06,6.5e-05,0.000217,7.1e-05,-2.16,0.11,-3.54,0.11,4.15,0.14,-2.238,0.099,-2.62,0.13,3.45,0.14
8818,7350067,K06863.01,Kepler-1646 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.48559215,1.142e-05,-1.142e-05,135.43172,0.00207,-0.00207,2454968.432,0.00207,-0.00207,0.0,,,,,,0.442,0.023,-0.442,0.8161,0.0857,-0.0857,,,,2265.0,203.0,-203.0,0.04497,0.001836,-0.003309,59.17312,32.28736,-34.98688,LS+MCMC,0.95,0.16,-0.12,0.0295,,,89.36,,,365.0,,,4.2,1.91,-1.11,39.8,10.9,-10.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,7.439926,22.398544,15.0,1,298.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0224,Mandel and Agol (2002 ApJ 580 171),,,007/007350/007350067/dv/kplr007350067-20160209194854_dvr.pdf,007/007350/007350067/dv/kplr007350067-001-20160209194854_dvs.pdf,3236.0,41.0,-25.0,5.097,0.055,-0.05,0.0,0.1,-0.1,0.193,0.034,-0.025,0.169,0.038,-0.025,,,,q1_q17_dr25_stellar,287.5264,42.912899,15.737,17.642,16.213,14.92,14.259,12.872,12.298,12.029,,19.1684432,5.5e-06,42.913004,6.3e-05,0.63,0.22,0.37,0.23,-0.00074,0.00072,,,0.062,0.084,-0.072,0.086,0.095,0.085,0.26,0.1,0.297,0.078,0.392,0.089
8957,9730163,K02704.03,Kepler-445 d,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,EYEBALL---TOO_FEW_QUARTERS,8.15275885,6.589e-05,-6.589e-05,134.19046,0.00792,-0.00792,2454967.19,0.00792,-0.00792,0.0,,,,,,0.461,0.0838,-0.4086,1.746,0.24,-0.24,,,,16536.0,2312.0,-2312.0,0.118356,0.009157,-0.011422,13.6772,15.06731,-12.50699,MCMC,2.44,1.62,-0.7,0.0439,,,89.38,,,305.0,,,2.03,4.47,-1.06,36.4,13.4,-13.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0928,0.6288,q1_q17_dr24_koi,3.2791908,7.1269426,9.2,3,65.0,3.0,q1_q17_dr24_tce,101100111011000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,009/009730/009730163/dv/kplr009730163-20141002224145_dvr.pdf,009/009730/009730163/dv/kplr009730163-003-20141002224145_dvs.pdf,3327.0,125.0,-58.0,5.113,0.14,-0.14,-0.38,0.36,-0.24,0.189,0.125,-0.054,0.169,0.148,-0.049,,,,stellar_q1_q17,298.73611,46.498634,17.475,18.666,17.462,16.961,,13.542,12.929,12.61,0.0,19.9157678,5.4e-06,46.498864,6.1e-05,0.97,0.2,0.82,0.22,-0.007,0.075,0.0,0.11,0.33,0.4,0.49,0.36,0.59,0.48,0.84,0.36,1.66,0.39,1.86,0.38
